LandMark,127.958630025386810,37.345238327980042
LandMark,127.361898869276047,38.038308262825012
LandMark,127.362953245639801,38.038361907005310
LandMark,127.368642210960388,38.041088640689850
LandMark,127.368832111358643,38.024342536926270
LandMark,127.395950585603714,37.759423971176147
LandMark,127.480218350887299,37.750324845314026
LandMark,127.524581551551819,37.804823040962219
LandMark,127.713815689086914,37.817910075187683
LandMark,126.854082673788071,37.383641123771667
LandMark,126.581855088472366,36.762873888015747
LandMark,126.579482674598694,36.553142845630646
LandMark,126.622944921255112,35.484943985939026
LandMark,126.455990418791771,35.817651093006134
LandMark,126.607881903648376,34.571118056774139
LandMark,126.518986925482750,34.300648961216211
LandMark,126.634795457124710,34.414412828162313
LandMark,126.638450771570206,34.442564003169537
LandMark,126.671015739440918,34.459986895322800
LandMark,126.649438440799713,34.484747573733330
LandMark,127.086525052785873,34.707009762525558
LandMark,127.340410351753235,34.906764060258865
LandMark,127.333978950977325,34.940835088491440
LandMark,127.235675454139709,35.077146559953690
LandMark,127.355341672897339,34.939826309680939
LandMark,127.180904746055603,34.967551231384277
LandMark,127.389304876327515,35.405813723802567
LandMark,127.396325826644897,35.561661064624786
LandMark,127.364856541156769,35.604425668716431
LandMark,127.412823557853699,35.761235654354095
LandMark,127.411976516246796,35.758951485157013
LandMark,127.474448382854462,35.827176958322525
LandMark,127.388664901256561,36.006765067577362
LandMark,127.405553698539734,35.976081132888794
LandMark,127.349180638790131,35.930198997259140
LandMark,127.882128059864044,35.931736439466476
LandMark,127.203009366989136,35.974373102188110
LandMark,127.962784230709076,35.915732502937317
LandMark,128.151061624288559,36.117801010608673
LandMark,127.880531609058380,36.217421472072601
LandMark,128.013131171464920,36.364859014749527
LandMark,127.972074866294861,36.470066249370575
LandMark,127.866494536399841,36.490805894136429
LandMark,127.802893996238708,36.513435423374176
LandMark,127.802233099937439,36.499053955078125
LandMark,127.801654815673828,36.593967676162720
LandMark,127.861501067876816,36.673029005527496
LandMark,127.924635171890259,36.689829826354980
LandMark,127.999739438295364,36.668692946434021
LandMark,128.281662940979004,36.855611801147461
LandMark,128.803790330886841,37.083358168601990
LandMark,127.990663111209869,36.842884182929993
LandMark,128.075101196765900,36.899213254451752
LandMark,128.277111768722534,36.685127913951874
LandMark,128.300833225250244,36.691075444221497
LandMark,128.502843260765076,36.747730135917664
LandMark,128.555675268173218,36.902372896671295
LandMark,128.637259483337402,36.967944860458374
LandMark,129.068805456161499,36.592507481575012
LandMark,128.751168608665466,36.426548480987549
LandMark,128.799988031387329,36.981529176235199
LandMark,128.830941796302795,37.007717728614807
LandMark,128.849837958812714,36.995961070060730
LandMark,129.084744215011597,36.992703795433044
LandMark,129.058195173740387,37.042792975902557
LandMark,128.996172308921814,36.870059251785278
LandMark,129.012381434440613,36.910039186477661
LandMark,129.071233391761780,36.933807849884033
LandMark,129.068806529045105,36.949435472488403
LandMark,129.095087885856628,36.960962533950806
LandMark,129.095130801200867,36.960884213447571
LandMark,129.088776111602783,36.961638450622559
LandMark,129.091246962547302,36.963919401168823
LandMark,129.343887448310852,37.023856043815613
LandMark,129.265586793422699,37.143987894058228
LandMark,129.237614035606384,37.151574254035950
LandMark,129.206018686294556,37.152048468589783
LandMark,129.160946846008301,37.127412915229797
LandMark,129.039403080940247,37.064856290817261
LandMark,126.698393583297729,37.670631051063538
LandMark,126.950723201036453,38.074378609657288
LandMark,127.607575535774231,38.240767300128937
LandMark,128.732035875320435,37.165675163269043
LandMark,127.268737435340881,38.204549431800842
LandMark,127.500456154346466,38.272284865379333
LandMark,126.962432920932770,37.876920819282532
LandMark,126.966858699917793,37.897167205810547
LandMark,126.387149378657341,37.609659075737000
LandMark,126.409535631537437,37.596749067306519
LandMark,126.400586441159248,37.753024220466614
LandMark,126.520028963685036,37.608832955360413
LandMark,126.685090899467468,37.703759551048279
LandMark,127.180489271879196,37.950130105018616
LandMark,128.288128137588501,37.918263316154480
LandMark,126.470997378230095,37.278567731380463
LandMark,126.451775595545769,37.272901296615601
LandMark,126.195952568203211,36.814775705337524
LandMark,126.212808609008789,36.846157550811768
LandMark,126.294460080564022,36.892250239849091
LandMark,126.266086064279079,36.792697906494141
LandMark,126.336967125535011,36.494033664464951
LandMark,126.426451519131660,36.399439930915833
LandMark,126.485300928354263,36.592585802078247
LandMark,126.483821153640747,36.506831824779510
LandMark,126.599345505237579,36.348279476165771
LandMark,126.682528585195541,35.564384579658508
LandMark,126.625634372234344,35.560498595237732
LandMark,126.604326367378235,35.485333979129791
LandMark,126.624396532773972,35.530309259891510
LandMark,126.482305303215981,35.515947103500366
LandMark,126.467868179082870,35.493341445922852
LandMark,126.425956651568413,35.449237883090973
LandMark,126.403310827910900,35.367176234722137
LandMark,126.388104781508446,35.348622322082520
LandMark,126.357514053583145,35.274379178881645
LandMark,126.265797659754753,34.652270972728729
LandMark,126.126770116388798,34.436601553112268
LandMark,126.125180823728442,34.442126836627722
LandMark,126.133316366001964,34.452622052282095
LandMark,126.279762648046017,34.688632875680923
LandMark,126.347578078508377,34.448237814009190
LandMark,126.512989103794098,34.437820818275213
LandMark,126.559734374284744,34.384786572307348
LandMark,126.569798290729523,34.393972903490067
LandMark,126.586374744772911,34.420234328135848
LandMark,127.517478257417679,34.933926522731781
LandMark,127.516044616699219,34.933168530464172
LandMark,127.506014496088028,34.936464160680771
LandMark,129.131730079650879,36.813155651092529
LandMark,129.163291096687317,36.754142761230469
LandMark,129.200938045978546,36.765209555625916
LandMark,129.220733284950256,36.689965546131134
LandMark,129.219262361526489,36.690010070800781
LandMark,129.209692239761353,36.574087142944336
LandMark,129.085562825202942,36.536484986543655
LandMark,126.908728927373886,35.508148312568665
LandMark,126.842100709676743,35.509942173957825
LandMark,126.776893660426140,35.607612937688828
LandMark,126.732895106077194,35.617655396461487
LandMark,126.962760686874390,35.393361434340477
LandMark,126.985614985227585,35.466497898101807
LandMark,126.983960062265396,35.479396104812622
LandMark,127.010977819561958,35.518339365720749
LandMark,127.063365519046783,35.587910771369934
LandMark,126.983623176813126,37.813519835472107
LandMark,126.960886895656586,37.770112037658691
LandMark,126.977223694324493,37.729525923728943
LandMark,126.961774706840515,37.683096349239349
LandMark,126.713333889842033,37.811480283737183
LandMark,126.897672325372696,37.645633935928345
LandMark,126.971082106232643,37.531264543533325
LandMark,127.041806861758232,37.460017561912537
LandMark,127.056325793266296,37.033692240715027
LandMark,127.270517885684967,37.007504224777222
LandMark,127.313721299171448,36.955556273460388
LandMark,127.439330220222473,36.870789885520935
LandMark,127.652299761772156,36.631228387355804
LandMark,127.717806279659271,36.693400382995605
LandMark,127.744460463523865,36.694041967391968
LandMark,127.754162013530731,36.678818821907043
LandMark,127.804953396320343,36.699350059032440
LandMark,127.789878845214844,36.699903666973114
LandMark,127.808153271675110,36.707399368286133
LandMark,127.829496681690216,36.713937520980835
LandMark,127.778592109680176,36.906600594520569
